ky,z_index,z,phi_real,phi_imag,growth_rate,frequency,normalization,source
0.1,0,-0.5,-0.3814583037340119,-0.2901814739985422,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,1,-0.49609375,0.16414204161558055,-0.3737219774257036,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,2,-0.4921875,0.6376135636125381,-0.4835544855277513,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,3,-0.48828125,0.9526260539700746,-0.41863177542269164,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,4,-0.484375,0.9391502771060612,0.007043088678994261,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,5,-0.48046875,0.8022035354466811,0.331546811608221,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,6,-0.4765625,0.6579233204262519,0.5046339534837585,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,7,-0.47265625,0.7204056153583157,0.4931955432373682,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,8,-0.46875,0.8185222116546563,0.5561217823227161,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,9,-0.46484375,0.7760488817090614,0.7625471556878597,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,10,-0.4609375,0.3639795395146464,0.7806639377491268,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,11,-0.45703125,-0.13664302114514226,0.6634105288686,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,12,-0.453125,-0.5032704255182205,0.5687103786874913,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,13,-0.44921875,-0.6577522280248776,0.31015748527068127,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,14,-0.4453125,-0.7670461581564805,0.002122023904319865,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,15,-0.44140625,-0.9182549894871769,-0.24640567743257513,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,16,-0.4375,-1.295608997917889,-0.49481489030778264,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,17,-0.43359375,-1.5738503451110035,-0.8224596226639125,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,18,-0.4296875,-1.3338588107198472,-0.8531551646062336,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,19,-0.42578125,-0.6231919046148117,-0.5994240345706796,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,20,-0.421875,-0.07432154118837761,-0.2529046314545755,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,21,-0.41796875,0.3943562075785684,-0.11340510983263563,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,22,-0.4140625,0.5482584838681377,-0.042521293171495375,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,23,-0.41015625,0.4909748028890454,0.05302165149618533,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,24,-0.40625,0.3104604106671503,0.10922600314956528,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,25,-0.40234375,0.35864888009433515,0.005440939802155053,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
0.1,26,-0.3984375,0.4354569553382709,0.03832306466371127,0.0005288919268420666,0.022745651982453704,unit_mode_chain_amplitude,stellarator-linear-scan:stella-geometry
